SCFLP02S - Juízo Substituto da 2ª VF de Florianópolis;39;10;41;3;1;7;35;5;28;0;0;0;1;11;13;0;0;34;1028;1402
SCFLP03F - Juízo Federal da 3ª VF de Florianópolis;43;8;65;9;0;7;77;16;56;0;0;0;1;1;6;0;0;11;1041;1559
SCFLP03S - Juízo Substituto da 3ª VF de Florianópolis;51;3;75;20;0;6;139;17;69;0;0;0;0;5;6;0;0;15;1037;1517
SCFLP04F - Juízo Federal da 4ª VF de Florianópolis;48;6;72;8;1;8;47;36;77;0;0;0;0;9;20;0;0;36;1137;1909
SCFLP04S - Juízo Substituto da 4ª VF de Florianópolis;49;7;48;6;1;4;28;35;58;0;0;1;2;6;13;0;0;32;1345;1909
SCFLP07F - Juízo Federal da 7ª VF de Florianópolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SCFLP06F - Juízo Federal da 6ª VF de Florianópolis;3;1;7;0;2;0;3;4;12;0;0;0;0;0;0;0;0;0;239;359
SCFLP06S - Juízo Substituto da 6ª VF de Florianópolis;1;1;5;1;0;0;5;3;5;0;0;0;0;1;0;0;0;7;289;368
SCFLP09F - Juízo Federal da 9ª VF de Florianópolis;0;0;5;1;0;7;3;1;3;0;0;0;0;0;0;0;0;0;23;51
SCFLP09S - Juízo Substituto da 9ª VF de Florianópolis;2;0;0;0;0;1;5;1;4;0;0;0;0;0;0;0;0;0;36;50
SCFLP08F - Juízo Federal da 8ª VF de Florianópolis;38;15;16;2;0;5;23;9;34;0;0;0;0;6;7;0;0;12;431;676
SCFLP08S - Juízo Substituto da 8ª VF de Florianópolis;48;11;19;4;0;3;12;9;28;0;0;0;0;6;8;0;0;17;488;754
SCFLPCEMA - CENTRAL DE MANDADOS - FLORIANÓPOLIS;8;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;39;39
SCFLP05F - Juízo Federal da 5ª VF de Florianópolis;41;18;7;0;0;3;24;17;86;0;0;0;2;2;9;0;0;36;531;893
SCFLP05S - Juízo Substituto da 5ª VF de Florianópolis;32;10;12;3;0;5;23;23;67;0;0;0;0;8;17;0;0;38;474;811
SCFLPTR03B - Gab. Juiz Federal JOÃO BATISTA LAZZARI (SC-3B);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
SCFLPTRPR3 - Gabinete de Admissibilidade de Santa Catarina - Juízo Cível;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
SCFLPCEJUA - JUÍZO A DO CEJUSCON DE FLORIANÓPOLIS;2;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;409;450
Total 00 - FLORIANÓPOLIS 01/2018 e-ProcV2;454;99;556;79;6;95;503;195;665;0;0;1;10;63;121;0;0;287;9481;14178
01 - JOINVILLE
SCJOI01F - Juízo Federal da 1ª VF de Joinville;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
SCJOI02F - Juízo Federal da 2ª VF de Joinville;47;2;25;6;0;5;230;17;66;0;0;0;0;0;0;0;0;1;636;1028
SCJOI02S - Juízo Substituto da 2ª VF de Joinville;44;3;29;2;1;5;237;47;62;0;0;0;0;2;9;0;0;47;624;1083
SCJOI04S - Juízo Substituto da 4ª VF de Joinville;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3;3
SCJOI05F - Juízo Federal da 5ª VF de Joinville;1;0;1;0;0;3;0;1;5;0;0;0;0;0;0;0;0;0;32;62
SCJOI05S - Juízo Substituto da 5ª VF de Joinville;0;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;21;47
SCJOICEMA - CENTRAL DE MANDADOS - JOINVILLE;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11
SCJOI06F - Juízo Federal da 6ª VF de Joinville;38;9;40;5;0;3;25;26;324;0;0;0;0;1;3;0;0;11;2908;3600
SCJOI06S - Juízo Substituto da 6ª VF de Joinville;42;6;24;3;0;0;21;27;67;0;0;0;0;0;2;0;0;19;678;1054
SCJOICEJUA - JUÍZO A DO CEJUSCON DE JOINVILLE;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;97;102
Total 01 - JOINVILLE 01/2018 e-ProcV2;177;20;120;16;1;20;515;119;525;0;0;0;0;3;14;0;0;79;5010;6990
02 - CHAPECÓ
SCCHA01F - Juízo Federal da 1ª VF de Chapecó;28;2;36;3;0;0;34;1;32;0;0;0;0;0;20;0;0;34;487;728
SCCHA01S - Juízo Substituto da 1ª VF de Chapecó;21;0;24;3;0;1;26;3;38;0;0;0;0;1;14;0;0;26;459;699
SCCHA02F - Juízo Federal da 2ª VF de Chapecó;25;1;38;1;0;7;28;11;24;0;0;0;0;0;16;0;0;30;358;557
SCCHA02S - Juízo Substituto da 2ª VF de Chapecó;27;0;45;5;0;2;29;7;32;0;0;0;0;0;9;0;0;28;353;534
SCCHACEMA - CENTRAL DE MANDADOS - CHAPECÓ;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
SCCHACEJUA - JUÍZO A DO CEJUSCON DE CHAPECÓ;0;0;6;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;182;196
Total 02 - CHAPECÓ 01/2018 e-ProcV2;101;3;149;12;0;10;117;23;130;0;0;0;0;1;59;0;0;118;1839;2714
03 - JOAÇABA
SCJOA01F - Juízo Federal da 1ª VF de Joaçaba;14;1;31;0;0;0;31;27;25;0;0;0;0;0;0;0;0;0;333;538
SCJOA01S - Juízo Substituto da 1ª VF de Joaçaba;22;4;29;0;0;0;37;28;20;0;0;0;0;0;0;0;0;0;351;529
Total 03 - JOAÇABA 01/2018 e-ProcV2;36;5;60;0;0;0;68;55;45;0;0;0;0;0;0;0;0;0;684;1067
04 - CRICIÚMA
SCCRI01F - Juízo Federal da 1ª VF de Criciúma;1;0;0;0;0;3;1;0;4;0;0;0;0;0;0;0;0;0;27;32
SCCRI01S - Juízo Substituto da 1ª VF de Criciúma;2;0;1;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;38;50
SCCRI02F - Juízo Federal da 2ª VF de Criciúma;11;2;6;0;0;1;13;13;19;0;0;0;0;0;1;0;0;8;162;504
SCCRI02S - Juízo Substituto da 2ª VF de Criciúma;14;5;9;1;0;5;14;12;22;0;1;0;0;0;3;0;0;6;172;451
SCCRI03F - Juízo Federal da 3ª VF de Criciúma;15;3;10;4;0;1;8;8;7;0;1;1;0;0;0;0;0;1;124;267
SCCRI03S - Juízo Substituto da 3ª VF de Criciúma;15;2;11;3;0;2;5;4;2;0;0;0;0;0;0;0;0;4;120;279
SCCRICEMA - CENTRAL DE MANDADOS - CRICIÚMA;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;5;5
SCCRI04F - Juízo Federal da 4ª VF de Criciúma;33;9;155;4;1;5;53;17;27;0;0;1;0;0;2;0;0;36;865;1233
SCCRI04S - Juízo Substituto da 4ª VF de Criciúma;36;4;136;2;3;6;60;11;42;0;0;1;0;0;5;0;0;26;824;1232
SCCRICEJUA - JUÍZO A DO CEJUSCON DE CRICIÚMA;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;24;25
Total 04 - CRICIÚMA 01/2018 e-ProcV2;128;25;328;14;4;27;155;65;127;0;2;3;0;0;11;0;0;81;2361;4078
05 - BLUMENAU
SCBLU01F - Juízo Federal da 1ª VF de Blumenau;233;4;15;1;0;5;75;12;61;0;1;1;0;1;1;0;0;1;952;1528
SCBLU01S - Juízo Substituto da 1ª VF de Blumenau;225;3;27;0;0;2;81;16;57;0;0;0;0;3;0;0;0;3;921;1352
SCBLU03F - Juízo Federal da 3ª VF de Blumenau;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SCBLU02F - Juízo Federal da 2ª VF de Blumenau;211;12;50;0;0;4;28;16;57;0;0;0;1;2;0;0;0;1;939;1536
SCBLU02S - Juízo Substituto da 2ª VF de Blumenau;219;5;51;2;0;11;49;9;80;0;0;0;1;1;0;0;0;3;899;1444
SCBLU05F - Juízo Federal da 5ª VF de Blumenau;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;13;27
SCBLU05S - Juízo Substituto da 5ª VF de Blumenau;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;14;22
SCBLUCEMA - CENTRAL DE MANDADOS - BLUMENAU;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;3
SCBLUCEJUA - JUÍZO A DO CEJUSCON DE BLUMENAU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12
Total 05 - BLUMENAU 01/2018 e-ProcV2;892;24;146;3;0;24;235;53;259;0;1;1;2;7;1;0;0;8;3753;5924
06 - LAGES
SCLAG01F - Juízo Federal da 1ª VF de Lages;12;1;12;1;3;3;20;4;24;0;0;0;0;4;4;0;0;5;293;403
SCLAG01S - Juízo Substituto da 1ª VF de Lages;9;1;19;0;1;0;25;2;11;0;0;0;0;7;2;0;0;7;280;415
SCLAG02F - Juízo Federal da 2ª VF de Lages;30;1;1;0;0;0;1;3;9;0;0;0;0;0;0;0;0;42;91;299
SCLAG02S - Juízo Substituto da 2ª VF de Lages;29;0;3;0;1;1;1;1;8;0;0;0;0;0;0;0;0;48;92;276
SCLAGCEMA - CENTRAL DE MANDADOS - LAGES;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
SCLAGCEJUA - JUÍZO A DO CEJUSCON DE LAGES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;105
